Date,MinTemp,MaxTemp,Humidity,Cloud,Temp,RainToday,RainTomorrow
6/12/2012,11.7,19.3,71,5,16.1,Yes,Yes
6/13/2012,10.7,15.4,95,5,12.1,Yes,Yes
6/14/2012,11.2,19.4,93,5,12.9,Yes,No
6/15/2012,11.4,20.9,89,5,11.8,No,No
6/16/2012,11.7,13.9,88,5,12,No,Yes
6/17/2012,10.1,18.5,68,5,12.1,Yes,No
6/18/2012,9.8,19.8,66,5,11.6,No,No
6/19/2012,8.6,19.2,65,5,11.4,No,No
6/20/2012,7.3,18.1,74,5,9.1,No,No
6/21/2012,8.4,18.7,70,5,10.7,No,No
6/22/2012,10.7,17.2,44,5,16.4,No,No
6/23/2012,8,17,66,5,9.3,No,No
6/24/2012,6.9,18.3,55,5,9.9,No,No
6/26/2012,8.6,13.7,84,5,12.8,Yes,Yes
6/27/2012,9.7,17.6,84,5,12.4,Yes,No
6/28/2012,9,18.5,89,5,10.5,No,Yes
6/29/2012,10.4,19,91,5,12.3,Yes,No
6/30/2012,10.1,20,79,5,12.1,No,No
7/1/2012,9.9,16.1,69,6,10.4,No,No
7/2/2012,7.5,16.8,56,1,11.3,No,No
7/3/2012,7.7,16.8,61,1,9.6,No,No
7/4/2012,7.2,16.2,55,3,9.6,No,Yes
7/5/2012,8.7,14.9,75,5,10.7,Yes,Yes
7/6/2012,9.6,16,89,4,11,Yes,Yes
7/7/2012,8.7,15.1,86,7,9.9,Yes,No
7/8/2012,9.1,18,81,2,10.4,No,No
7/9/2012,8.3,17,90,3,9.3,No,No
7/10/2012,8.4,18,92,7,10.2,No,Yes
7/11/2012,10.2,20.6,76,1,13.2,Yes,No
7/12/2012,11.6,17.3,80,7,13,No,No
7/13/2012,12.9,22.9,74,5,17.2,No,No
7/14/2012,11.1,20.2,73,2,13.4,No,No
7/15/2012,9,18.2,52,1,12.2,No,No
7/16/2012,9.4,20.3,62,0,11.3,No,No
7/17/2012,8.1,21,82,1,9.8,No,No
7/18/2012,9.3,20.7,70,4,10.5,No,No
7/19/2012,8.7,15.4,63,4,10.8,No,No
7/20/2012,5.8,17.3,65,1,8.1,No,Yes
7/21/2012,8.1,14.9,81,8,13.3,Yes,Yes
7/22/2012,9.7,16.9,92,6,10.6,Yes,Yes
7/24/2012,10.4,14,95,7,11.2,Yes,Yes
7/25/2012,8.7,19.6,93,8,10,Yes,No
7/26/2012,10,19.5,57,6,14.7,No,No
7/27/2012,8.7,17.4,74,0,11.3,No,No
7/28/2012,7.8,19.4,68,1,9.8,No,No
7/29/2012,8.4,16.2,66,1,11.5,No,No
7/30/2012,7.3,15.9,54,1,9.6,No,Yes
7/31/2012,7.5,16.1,60,6,9.9,Yes,No
8/1/2012,7,16.2,62,2,9.5,No,No
8/2/2012,6.5,17.4,58,1,9.2,No,No
8/3/2012,6.8,18.5,58,7,9.7,No,No
8/4/2012,7.2,20.8,60,3,9.9,No,No
8/5/2012,9.3,21.6,50,1,12.2,No,No
8/6/2012,11.6,19.4,45,1,14.3,No,No
8/7/2012,6.8,18.6,54,1,9.8,No,No
8/8/2012,5.6,22.5,55,1,9.5,No,No
8/9/2012,9.5,19.8,51,7,13.5,No,No
8/10/2012,7.6,14.9,42,3,10.4,No,Yes
8/15/2012,10.2,22.2,48,2,14.6,No,No
8/16/2012,11.7,20.6,47,1,13.5,No,No
8/17/2012,11.1,22.2,36,1,15.9,No,No
8/18/2012,9.6,18.1,45,2,12.7,No,No
8/19/2012,9.7,20.1,54,1,13.4,No,No
8/20/2012,7.5,17.8,62,3,10.1,No,No
8/21/2012,8.7,22.2,70,5,11,No,No
8/22/2012,10.6,24.7,59,6,16.1,No,No
8/23/2012,16.1,29.2,45,7,22.2,No,Yes
8/24/2012,12.4,19.3,36,1,13.6,Yes,No
8/25/2012,10.7,20.7,42,1,13.8,No,No
8/26/2012,8.3,20.9,48,3,11.7,No,No
8/30/2012,12,22.1,47,5,17.2,No,No
8/31/2012,9.7,18.4,39,1,12.8,No,No
9/1/2012,5.5,17.6,45,1,10.5,No,No
9/2/2012,7.2,20.7,61,1,12.1,No,No
9/3/2012,7.5,22.8,52,0,13.3,No,No
9/4/2012,9.7,24.4,55,5,13.6,No,No
9/5/2012,11.1,28.3,28,1,20.8,No,No
9/6/2012,18.4,27.9,28,0,21.5,No,No
9/7/2012,16.4,21.7,22,0,21.3,No,No
9/8/2012,11.3,21,39,1,15,No,No
9/11/2012,12.6,21.8,66,7,16.4,No,No
9/12/2012,11,21.3,66,6,15.8,No,No
9/13/2012,14,24.7,39,4,21,No,Yes
9/14/2012,7.9,18.5,50,1,13.5,Yes,No
9/15/2012,9.2,20.1,54,1,15.6,No,No
9/16/2012,10.5,21,57,3,17.5,No,No
9/17/2012,14.2,20.9,71,7,16.4,No,No
9/18/2012,12.4,20.6,63,1,17.9,No,Yes
9/19/2012,11.1,22.9,57,1,17.2,Yes,No
9/20/2012,12.1,20.5,73,6,15.6,No,No
9/21/2012,13.8,22.2,83,7,15.5,No,No
9/22/2012,12.4,22.7,49,1,19,No,No
9/23/2012,11.2,23.8,64,0,17.8,No,No
9/24/2012,13.5,24.4,31,1,17.3,No,No
9/25/2012,12,19.1,51,2,15,No,No
9/26/2012,14.6,20.7,67,6,17.8,No,No
9/27/2012,14.1,22.8,58,6,19.4,No,No
9/28/2012,18.9,33.2,63,5,21.7,No,Yes
9/30/2012,9.9,22.4,29,0,15.4,No,No
10/1/2012,9.8,19.9,51,1,16.4,No,No
10/2/2012,12.7,20.3,58,4,17.5,No,No
10/3/2012,11.2,27.8,53,1,18.7,No,No
10/4/2012,14.5,32.2,39,0,23.9,No,No
10/5/2012,20,34.2,22,0,27.9,No,No
10/6/2012,15.6,18.3,90,8,16,No,Yes
10/7/2012,12.7,20.6,39,1,16.1,Yes,No
10/8/2012,13.6,18.2,60,6,15.3,No,No
10/9/2012,12.1,19.6,67,7,13.8,No,No
10/11/2012,13.5,19,83,8,14.6,Yes,Yes
10/12/2012,8.5,16,84,5,8.7,Yes,Yes
10/13/2012,8.6,20.1,47,1,14.3,Yes,No
10/14/2012,12.4,19.5,77,7,14,No,No
10/15/2012,11.4,23.9,65,0,16.3,No,No
10/16/2012,15.4,34.1,43,7,20.9,No,No
10/17/2012,20.3,21.8,62,5,21.7,No,No
10/18/2012,16.6,21.5,58,7,19.4,No,No
10/19/2012,15.9,25.6,78,7,17.7,No,No
10/20/2012,16.6,33.8,44,1,22.8,No,No
10/21/2012,14.9,27.4,66,4,19.9,No,No
10/22/2012,15.1,18.7,68,7,15.6,No,Yes
10/23/2012,11.8,19.5,56,6,15.7,Yes,No
10/24/2012,11.7,23,57,1,17.3,No,No
10/25/2012,13.8,25.6,63,3,18.2,No,No
10/26/2012,16.9,21.2,68,8,18.4,No,No
10/27/2012,13.1,21.3,39,1,18,No,No
10/28/2012,15.3,19.8,51,7,17,No,No
10/29/2012,12.1,21.7,59,6,17.2,No,No
10/30/2012,14.1,23.1,65,5,18.6,No,No
10/31/2012,15.7,27.8,64,0,21.6,No,No
11/1/2012,16.8,33.3,55,7,22.6,No,No
11/2/2012,16.1,21.9,44,2,18.1,No,Yes
11/3/2012,13.7,18.5,82,7,15.5,Yes,Yes
11/4/2012,14.8,22.9,80,4,18.3,Yes,No
11/5/2012,17,25.1,70,1,21.5,No,No
11/6/2012,19.6,25.4,65,6,24,No,No
11/7/2012,19.8,24.2,78,8,21.7,No,No
11/8/2012,19.9,27.3,58,6,24.1,No,Yes
11/9/2012,18.5,27.1,77,5,22.2,Yes,Yes
11/10/2012,16.6,20.9,56,6,19.6,Yes,No
11/11/2012,13.1,21.4,42,1,19.4,No,No
11/12/2012,13,23.7,55,4,19.4,No,No
11/13/2012,16.9,23.9,60,1,19.6,No,No
11/14/2012,15.9,20.7,80,8,16.9,No,No
11/15/2012,16.2,24.7,72,8,20.5,No,No
11/16/2012,17.2,18,86,8,17.2,No,Yes
11/17/2012,15.1,21.3,57,8,17.4,Yes,No
11/18/2012,15.3,23.1,65,5,19.2,No,No
11/19/2012,12.8,21.1,44,2,18.1,No,Yes
11/20/2012,15.8,23.2,61,7,18.9,Yes,No
11/21/2012,13.4,24.5,60,7,19.8,No,No
11/22/2012,17.1,20.7,66,7,18.8,No,No
11/23/2012,15.7,22,59,7,18.7,No,No
11/24/2012,16.4,25.4,67,5,21,No,No
11/25/2012,18.5,31,60,1,25.3,No,No
11/26/2012,20.7,27.2,74,8,22.5,No,Yes
11/27/2012,19.8,24.1,80,7,22.4,Yes,Yes
11/28/2012,18.4,24.5,84,7,20.5,Yes,Yes
11/29/2012,19.9,27,71,6,23.6,Yes,No
11/30/2012,21.3,29.5,73,6,25.9,No,No
1/1/2013,20.2,26.2,70,6,23.2,No,No
1/2/2013,20.3,22.9,70,7,21.8,No,No
1/3/2013,18.4,24.8,54,4,21.8,No,No
1/4/2013,18.3,26.6,59,1,24.4,No,No
1/5/2013,20.9,28.3,56,0,25.2,No,No
1/6/2013,21.6,28,65,3,25.6,No,No
1/7/2013,21.4,27.5,74,8,23.2,No,No
1/8/2013,20.9,42.3,52,6,27.3,No,No
1/9/2013,21.1,25,64,6,22.5,No,No
1/10/2013,20.2,25.4,63,7,22.3,No,No
1/11/2013,21.2,29.6,62,3,25,No,No
1/12/2013,23.5,31.2,53,6,29.4,No,No
1/13/2013,20.7,23.8,71,8,22.4,No,Yes
1/14/2013,17.1,23.7,69,7,18.8,Yes,No
1/15/2013,16.8,24.9,62,3,20.5,No,No
1/16/2013,19.1,27.2,64,3,23.2,No,No
1/17/2013,21.4,29,75,5,24.3,No,No
1/18/2013,21.7,45.8,62,0,28.9,No,No
1/19/2013,21.5,24.8,65,6,22.7,No,No
1/20/2013,20.2,24.3,67,7,22.3,No,No
1/21/2013,20.7,26.6,71,7,24.2,No,No
1/22/2013,20.9,29.6,63,2,26.5,No,No
1/23/2013,20.7,25.7,74,7,21.8,No,No
1/24/2013,20.4,29.8,70,7,22.7,No,No
1/25/2013,21.6,29.2,69,2,25.8,No,No
1/26/2013,23.7,28.2,73,7,26.5,No,Yes
1/27/2013,20.1,22.7,90,8,20.5,Yes,Yes
1/28/2013,20.5,23,88,8,22.7,Yes,Yes
1/29/2013,19.3,26.2,93,8,21.5,Yes,No
1/30/2013,19.8,26,70,5,22.2,No,No
1/31/2013,21,27.8,66,3,25.9,No,Yes
3/1/2013,16.5,20.1,86,8,19.5,Yes,Yes
3/2/2013,17.9,23.1,73,7,19,Yes,Yes
3/3/2013,17.7,25.5,63,7,23.1,Yes,Yes
3/4/2013,19.5,26.1,53,3,23.7,Yes,No
3/5/2013,20.5,26.8,70,6,23.1,No,No
3/6/2013,20.2,27.3,78,7,21.6,No,No
3/7/2013,18.6,27.1,67,1,22.8,No,No
3/8/2013,20.3,26.8,67,4,22.4,No,No
3/9/2013,21.2,27.2,75,5,22.5,No,No
3/10/2013,19.6,28,67,5,22.3,No,No
3/11/2013,20.7,27.4,72,5,23.2,No,No
3/12/2013,20.4,26.4,78,7,21.9,No,No
3/13/2013,18.3,28.3,72,1,21.5,No,No
3/14/2013,20.8,24.3,72,6,23.1,No,No
3/15/2013,19.7,25,78,7,20.8,No,No
3/16/2013,20.1,28.7,70,1,23.3,No,No
3/17/2013,18.7,24,48,2,19.2,No,No
3/18/2013,13.9,23.8,55,2,16.8,No,No
3/19/2013,14.3,24.7,66,2,16.3,No,No
3/20/2013,16.1,24.8,71,3,19.3,No,No
3/21/2013,18.5,26.3,60,2,21.1,No,No
3/22/2013,21.1,31.8,56,6,26.1,No,No
3/23/2013,21.6,27,73,4,24.2,No,No
3/24/2013,20.6,28.4,71,1,22.6,No,No
3/25/2013,17.9,30,57,1,21.8,No,No
3/26/2013,20.6,26.9,83,7,21.7,No,No
3/27/2013,20.8,27.7,75,1,23.4,No,No
3/28/2013,21.5,33.5,71,1,23.4,No,Yes
3/29/2013,16.7,22.3,48,1,19.2,Yes,No
3/30/2013,14.8,23.6,62,1,18.7,No,No
3/31/2013,17.9,25.4,78,7,18.3,No,Yes
4/1/2013,17.4,24.3,83,6,18.6,Yes,No
4/2/2013,16.3,26.2,67,0,19,No,Yes
4/3/2013,17,18.6,88,7,17,Yes,Yes
4/4/2013,15.7,20.9,93,8,16.6,Yes,Yes
4/5/2013,15.6,23.6,83,7,17.5,Yes,Yes
4/6/2013,15.6,20.6,93,5,17,Yes,Yes
4/7/2013,14.2,22.7,73,3,19,Yes,Yes
4/8/2013,14.6,24.2,72,1,18.4,Yes,Yes
4/9/2013,15.6,22,90,6,16.7,Yes,Yes
4/10/2013,14.4,24.1,72,1,18.9,Yes,No
4/11/2013,15.2,25.3,71,1,19,No,No
4/12/2013,15.6,26,73,1,19.7,No,No
4/13/2013,15.7,25.4,71,1,19.6,No,No
4/14/2013,16.1,27.7,72,2,19,No,No
4/15/2013,17.4,27.9,75,7,19,No,Yes
4/16/2013,16.9,22,88,8,17.2,Yes,No
4/17/2013,14.2,23.6,75,1,17.7,No,No
4/18/2013,15.4,24.5,76,1,18.5,No,No
4/19/2013,13.3,20.2,50,2,15.3,No,Yes
4/20/2013,12.2,19,92,8,14.6,Yes,Yes
4/21/2013,10.9,22.2,71,1,14.4,Yes,No
4/22/2013,13.9,24.7,85,6,14.6,No,No
4/23/2013,12.7,25.3,57,1,16.9,No,No
4/24/2013,12.3,23.8,62,1,15.5,No,No
4/25/2013,12.5,23.2,52,2,15.1,No,No
4/26/2013,14,27.2,56,1,17.3,No,No
4/27/2013,14,26.3,65,1,17.2,No,No
4/28/2013,14.4,28.7,59,1,18.6,No,No
4/29/2013,15.9,26.5,59,1,18.5,No,No
4/30/2013,18.4,22.7,80,7,19.7,No,No
5/1/2013,16.9,25,86,7,18.1,No,No
5/2/2013,14.4,20.3,53,1,15.1,No,No
5/3/2013,11.1,22.9,72,1,14,No,No
5/4/2013,14,26.4,50,7,17.4,No,No
5/5/2013,12.7,20.1,56,6,14.5,No,No
5/6/2013,10.8,20.1,68,3,14.3,No,No
5/7/2013,11.7,21.5,76,2,15.2,No,No
5/8/2013,12.4,21.6,80,7,15.2,No,No
5/9/2013,12.1,23.2,79,1,14.7,No,No
5/10/2013,12.5,23.5,77,1,14.3,No,No
5/11/2013,13,22.1,77,5,15.2,No,No
5/12/2013,14,22.1,93,8,14.3,No,No
5/13/2013,13.7,22.8,88,7,14.4,No,No
5/14/2013,14.2,21.3,60,7,14.2,No,No
5/15/2013,9.2,20.6,59,1,13.6,No,No
5/16/2013,13.6,20.6,55,2,16.9,No,No
5/17/2013,12.2,19.6,50,1,14.7,No,No
5/18/2013,11.1,20.6,53,1,13.2,No,No
5/19/2013,9.8,20.2,54,2,12.1,No,No
5/20/2013,10.1,20.7,61,4,11.3,No,No
5/21/2013,10.1,22.5,55,3,15.4,No,No
5/22/2013,9.4,16,71,6,11.2,No,Yes
5/23/2013,10.6,17.4,93,7,13.4,Yes,Yes
5/24/2013,12.7,20.6,89,7,13,Yes,Yes
5/25/2013,10.6,21.3,83,1,12.2,Yes,No
5/26/2013,9.5,21.3,70,1,11.3,No,Yes
5/27/2013,10.6,20.2,84,5,11.6,Yes,Yes
5/28/2013,11.6,19.3,94,8,12.9,Yes,No
5/29/2013,11.3,21.1,94,8,12.3,No,No
5/30/2013,11.7,21.4,90,4,12.8,No,No
5/31/2013,11.8,24.9,84,1,13.9,No,No
6/1/2013,13.9,21.2,62,6,18.7,No,Yes
6/2/2013,14.4,15.8,92,8,14.7,Yes,Yes
6/3/2013,9.9,19.5,57,1,11.7,Yes,No
6/4/2013,10.3,21.1,66,3,12.2,No,No
6/5/2013,10.5,19.3,87,8,11.7,No,No
6/6/2013,11.7,20.1,61,7,14.9,No,No
6/7/2013,14.9,22.2,70,8,18.5,No,No
6/8/2013,13.5,19.2,73,7,14.2,No,No
6/9/2013,11,18.9,80,4,12.6,No,No
6/10/2013,10.5,21.5,90,2,11.1,No,No
6/11/2013,10.5,19.6,94,3,11.3,No,No
6/12/2013,10.4,16,85,7,11.6,No,Yes
6/13/2013,10.6,20.9,89,3,13.4,Yes,No
6/14/2013,11.7,20.1,64,2,14,No,No
6/15/2013,13,17.6,58,4,13.8,No,No
6/16/2013,9.7,19.1,59,2,11.8,No,No
6/17/2013,8.5,17.7,65,6,11,No,No
6/18/2013,8,19.2,76,1,9.6,No,Yes
6/19/2013,8.7,16.1,80,6,10.5,Yes,Yes
6/20/2013,8.7,16.6,71,3,9.9,Yes,No
6/21/2013,8,17.3,79,5,9.6,No,Yes
6/22/2013,7.7,13.5,87,7,7.9,Yes,Yes
6/23/2013,7.6,13.9,93,7,11,Yes,Yes
6/24/2013,9.6,13.8,91,7,10.2,Yes,Yes
6/25/2013,10,16.7,93,8,10.6,Yes,Yes
6/26/2013,10.5,19.8,84,7,16.7,Yes,No
6/27/2013,12.8,18.8,93,7,13.4,No,Yes
6/28/2013,12.9,16.1,93,7,13.3,Yes,Yes
6/29/2013,12.7,14.2,90,8,13.6,Yes,Yes
6/30/2013,11.3,17.1,94,7,12.4,Yes,Yes
7/1/2013,8.8,20.1,89,1,10.3,Yes,No
7/2/2013,8.8,19.9,77,1,10.2,No,No
7/3/2013,8.1,19.8,82,1,9.5,No,No
7/4/2013,8.5,23.4,57,0,14.7,No,No
7/5/2013,14.7,19.5,54,1,16,No,No
7/6/2013,7.8,17.4,57,0,10.2,No,No
7/7/2013,7.4,19.1,62,1,10,No,No
7/8/2013,7.4,19.2,68,0,9.3,No,Yes
7/9/2013,8.7,13.6,83,5,9.3,Yes,Yes
7/10/2013,8.9,15.9,84,7,10.3,Yes,No
7/11/2013,8.2,18.4,91,2,9.1,No,No
7/12/2013,8.3,20.2,92,1,9.6,No,No
7/13/2013,8.3,17.4,85,7,10.9,No,No
7/14/2013,8.9,18.4,88,4,10.7,No,No
7/15/2013,10.7,22,78,7,15.4,No,Yes
7/16/2013,14.4,21.6,88,7,15.1,Yes,Yes
7/17/2013,13,24.3,85,4,14.5,Yes,No
7/18/2013,13.3,22.6,85,7,15.1,No,No
7/19/2013,15,20.4,66,4,18.1,No,No
7/20/2013,14.5,20.4,65,2,16.5,No,No
7/21/2013,8.5,16.3,49,1,11,No,No
7/22/2013,8.7,17.2,54,2,12.2,No,No
7/23/2013,7.1,17.7,60,1,11,No,No
7/24/2013,10.1,17,61,1,12.3,No,No
7/25/2013,7.4,19.6,72,1,8.8,No,No
7/26/2013,7.9,20.3,75,5,9.2,No,No
7/27/2013,7.4,18.7,62,1,9.4,No,No
7/28/2013,8.3,18.8,84,6,9.7,No,No
7/29/2013,9.7,24,53,6,17.6,No,No
7/30/2013,11.1,21.5,73,6,12.8,No,Yes
7/31/2013,12.6,18.4,82,7,13.9,Yes,No
8/1/2013,8.1,19.6,71,2,11,No,No
8/2/2013,9.1,20.3,83,7,10.9,No,No
8/3/2013,10.4,19.6,51,4,13.5,No,No
8/4/2013,10.9,19.9,54,6,14,No,No
8/5/2013,9.5,21,52,1,13.1,No,No
8/6/2013,11.9,23.9,48,5,16.4,No,No
8/7/2013,10.8,17.9,57,2,13,No,Yes
8/8/2013,9.3,13.1,85,7,9.3,Yes,Yes
8/9/2013,7,17.4,60,4,11.2,Yes,No
8/10/2013,10.5,23.5,46,0,13.4,No,No
8/11/2013,9,21.8,61,1,12.7,No,No
8/12/2013,12,24.4,40,3,19.6,No,No
8/13/2013,9.6,22.8,35,1,14.5,No,No
8/14/2013,12.5,24.1,39,2,15.9,No,No
8/15/2013,10.5,18.7,42,1,12.3,No,No
8/16/2013,7.3,20.6,61,0,10.8,No,No
8/17/2013,10.7,24.4,41,1,17.6,No,No
8/18/2013,11.3,23.3,38,0,16.2,No,No
8/19/2013,13.6,20.9,33,2,17,No,No
8/20/2013,8.4,16.6,43,1,10.7,No,No
8/21/2013,7.6,18.1,50,2,11.3,No,No
8/22/2013,7.6,18.1,48,7,12.5,No,No
8/23/2013,11.8,18.6,50,7,14.8,No,No
8/24/2013,12.2,22.7,52,2,15.9,No,No
8/25/2013,9.9,23.6,72,1,12.7,No,No
8/26/2013,10.3,22,54,3,14.2,No,No
8/27/2013,11.5,21.9,58,4,15.4,No,No
8/28/2013,11.8,23.3,72,1,14.9,No,No
8/29/2013,11.4,21.8,69,6,15.3,No,No
8/30/2013,15.2,24.7,46,1,21.7,No,No
8/31/2013,14.9,24.5,60,7,15.9,No,No
9/1/2013,11.4,22.2,57,1,15.8,No,No
9/2/2013,12.2,22,71,6,15.9,No,No
9/3/2013,12,21.9,66,1,16.4,No,No
9/4/2013,12.2,21.1,75,1,15.7,No,No
9/5/2013,12.2,28.8,62,1,17.7,No,No
9/6/2013,16,23.3,74,7,20.5,No,No
9/7/2013,15.4,31.1,74,5,19.2,No,No
9/8/2013,17,21.2,78,7,17.5,No,No
9/9/2013,15.3,26.1,70,2,21.1,No,No
9/10/2013,20.1,31.6,24,2,25.9,No,No
9/11/2013,14.7,25,38,5,16.9,No,No
9/12/2013,12.1,23.6,41,1,17.5,No,No
9/13/2013,10,18.5,67,7,14.9,No,Yes
9/14/2013,14.1,22.9,75,5,17,Yes,No
9/15/2013,12.8,18.8,74,7,16.4,No,Yes
9/16/2013,14.6,17.7,75,8,16.5,Yes,Yes
9/17/2013,15.2,23.9,73,6,17.7,Yes,No
9/18/2013,15.2,25.3,53,6,20.7,No,No
9/19/2013,14.2,23.4,31,0,19.9,No,No
9/20/2013,11.4,21.6,34,2,18.6,No,No
9/21/2013,11.3,22,49,1,16.8,No,No
9/22/2013,11,25.2,57,1,16.9,No,No
9/23/2013,12.9,24.4,55,1,19.1,No,No
9/24/2013,17.5,28.4,32,7,22.4,No,No
9/25/2013,15.6,28.8,40,0,23.4,No,No
9/26/2013,16.2,31.8,30,0,26.9,No,No
9/27/2013,12.7,22.6,29,0,18.1,No,No
9/28/2013,11.7,29.3,47,1,18.9,No,No
9/29/2013,14.4,22.8,34,1,19.4,No,No
9/30/2013,12.4,27.4,46,6,20.3,No,No
10/1/2013,20.2,32.2,33,7,24.7,No,No
10/2/2013,13,26.6,31,1,20.8,No,No
10/3/2013,15.2,18.9,41,2,17.7,No,Yes
10/4/2013,9.7,20.4,45,2,16.1,Yes,No
10/5/2013,11.3,25,56,4,17.8,No,No
10/6/2013,14.1,29.8,41,2,20.1,No,No
10/7/2013,15.8,21.9,60,2,18.3,No,No
10/8/2013,14.3,21.9,58,1,17.7,No,No
10/9/2013,12.3,27.3,59,0,17.6,No,No
10/10/2013,17.6,37.3,22,7,27.3,No,No
10/11/2013,17.9,22.1,64,5,18.4,No,No
10/12/2013,14.3,24.7,63,0,18.5,No,No
10/13/2013,17.5,35,45,2,24.7,No,Yes
10/14/2013,13.1,20.7,44,5,14.8,Yes,No
10/15/2013,10.7,24.3,40,1,15.4,No,No
10/16/2013,12.7,28.3,33,1,21.1,No,No
10/17/2013,19.6,33.6,23,7,27.5,No,No
10/18/2013,13.7,22.1,30,2,17.9,No,No
10/19/2013,12.6,22.4,57,0,17.6,No,No
10/20/2013,15.5,24.4,65,0,20.7,No,No
10/21/2013,16.6,28.9,56,0,21.4,No,No
10/22/2013,19.5,27,72,7,21.4,No,Yes
10/23/2013,20.1,33.6,47,3,27,Yes,No
10/24/2013,16.4,25.9,41,1,20.2,No,No
10/25/2013,12.2,23.4,28,1,16,No,No
10/26/2013,14,23.9,34,7,17.2,No,No
10/27/2013,14.6,22.3,51,3,20.5,No,Yes
10/28/2013,15.6,22.3,81,7,19.5,Yes,No
10/29/2013,16.4,26.3,78,7,19.5,No,No
10/30/2013,13.2,22.2,57,6,16.7,No,No
10/31/2013,15.4,22.2,62,5,18.2,No,No
11/1/2013,17.3,21.7,63,7,19,No,No
11/2/2013,15.9,26.1,71,7,19.3,No,No
11/3/2013,18.7,34.2,49,7,23.8,No,No
11/4/2013,14.8,20.5,34,1,17,No,No
11/5/2013,15,21.4,58,7,16.6,No,No
11/6/2013,11.8,21.4,58,1,17.4,No,No
11/7/2013,15,26.2,59,0,20.6,No,No
11/8/2013,17.9,28.1,43,3,24.5,No,No
11/9/2013,22.3,33.3,46,4,24.8,No,Yes
11/10/2013,15.7,18.9,87,8,15.8,Yes,Yes
11/11/2013,15.1,18.4,91,8,16,Yes,Yes
11/12/2013,15.6,22.8,92,8,17.4,Yes,Yes
11/13/2013,15.1,27.6,59,1,20.7,Yes,No
11/14/2013,16.9,27,32,0,22.5,No,No
11/15/2013,15.9,23.3,68,3,20.7,No,Yes
11/16/2013,15.7,21.7,74,7,18,Yes,Yes
11/17/2013,14.8,18,83,7,16.4,Yes,Yes
11/18/2013,15.2,20,80,8,17.9,Yes,Yes
11/19/2013,16.4,25.4,79,6,20,Yes,No
11/20/2013,16.6,24.9,71,4,20.8,No,No
11/21/2013,20.1,24.6,64,6,23.6,No,Yes
11/22/2013,19.9,24.3,79,7,21.1,Yes,Yes
11/23/2013,18.1,25,78,3,21.7,Yes,Yes
11/24/2013,16.8,23.8,58,1,20.8,Yes,No
11/25/2013,16.4,23.3,57,3,20.8,No,Yes
11/26/2013,14.7,22.9,61,7,17,Yes,No
11/27/2013,13.7,23.9,52,1,19.5,No,No
11/28/2013,16.6,26.5,56,6,23.3,No,No
11/29/2013,19.5,20.9,72,8,20.9,No,Yes
11/30/2013,14.9,22.9,59,7,18.5,Yes,No
12/1/2013,14,22.7,64,5,19,No,No
12/2/2013,15.2,24.1,52,4,21.3,No,No
12/3/2013,15.2,24.6,51,2,22.8,No,No
12/4/2013,17.8,27.8,61,5,23.5,No,Yes
12/5/2013,19,26.3,80,7,21.5,Yes,No
12/6/2013,12.7,22.9,37,1,17.1,No,No
12/7/2013,13.6,25,47,3,20,No,No
12/8/2013,16.2,25.6,58,3,22.6,No,No
12/9/2013,19.3,29.8,52,7,25.4,No,No
12/10/2013,23,33,34,1,28.6,No,No
12/11/2013,18.1,28,31,1,23.7,No,No
12/12/2013,19.9,24.8,69,6,20.6,No,No
12/13/2013,18.9,26.3,63,1,24.3,No,No
12/14/2013,20.6,26.7,65,3,23.7,No,Yes
12/15/2013,19.1,24.6,81,7,20.1,Yes,Yes
12/16/2013,18.7,24.8,83,7,20.1,Yes,No
12/17/2013,18.7,26,60,6,22.5,No,No
12/18/2013,20.6,26,57,3,24.5,No,No
12/19/2013,18.9,26.4,60,2,23.1,No,No
12/20/2013,20.3,33.5,59,2,26.2,No,No
12/21/2013,21.5,27.8,59,6,25.1,No,No
12/22/2013,21.7,28.7,67,7,25.5,No,No
12/23/2013,22.4,36,61,7,27.5,No,No
12/24/2013,19.2,22.9,58,7,21.8,No,No
12/25/2013,18.7,21.5,85,8,18.9,No,Yes
12/26/2013,18.7,26.6,82,7,21.5,Yes,Yes
12/27/2013,17.9,24.8,78,5,21,Yes,No
12/28/2013,19.4,25.5,62,4,23.6,No,No
12/29/2013,20,24.6,65,2,21.4,No,No
12/30/2013,18.8,24.2,47,5,22.1,No,No
12/31/2013,17.5,26.2,60,2,22.5,No,No
1/1/2014,20.5,27.1,58,5,24.4,No,No
1/2/2014,22.3,36.5,50,7,27.1,No,No
1/3/2014,21,26.2,62,7,22.2,No,No
1/4/2014,20.1,27.5,60,1,22.9,No,No
1/5/2014,20.8,26,63,6,24.2,No,No
1/6/2014,19.6,32,30,1,25.3,No,No
1/7/2014,18.3,21.6,55,5,20.9,No,Yes
1/8/2014,16.2,22.3,68,7,18.3,Yes,No
1/9/2014,18.1,23.2,49,7,21.1,No,No
1/10/2014,19,25.7,66,6,22.3,No,No
1/11/2014,19.1,29.1,65,1,23.5,No,No
1/12/2014,21.1,28.8,71,2,24.8,No,No
1/13/2014,19.7,26.8,66,6,21.9,No,No
1/14/2014,18.3,27.5,59,4,22.8,No,No
1/15/2014,21.2,28.8,62,0,25.6,No,No
1/16/2014,21.1,28.1,64,0,25.3,No,No
